id,postcode,locality,state,long,lat,NEAR_FID,NEAR_DIST
6914,3730,BATHUMI,VIC,145.974754999999988,-36.051782000000003,16,213797.393012443877524
6915,3730,BOOSEY,VIC,145.974754999999988,-36.051782000000003,16,213797.393012443877524
6916,3730,BUNDALONG,VIC,145.974754999999988,-36.051782000000003,16,213797.393012443877524
6917,3730,BUNDALONG SOUTH,VIC,145.974754999999988,-36.051782000000003,16,213797.393012443877524
20942,3730,BURRAMINE,VIC,145.882738999999987,-36.009732950000000,16,214728.337264798814431
20943,3730,BURRAMINE SOUTH,VIC,145.856687999999991,-36.073184820000002,16,207326.103796595038148
6918,3730,ESMOND,VIC,145.974754999999988,-36.051782000000003,16,213797.393012443877524
6919,3730,TELFORD,VIC,145.974754999999988,-36.051782000000003,16,213797.393012443877524
6920,3730,YARRAWONGA,VIC,145.974754999999988,-36.051782000000003,16,213797.393012443877524
6921,3730,YARRAWONGA SOUTH,VIC,145.974754999999988,-36.051782000000003,16,213797.393012443877524
6922,3732,MOYHU,VIC,146.313750999999996,-36.686813999999998,15,168021.692348146141740
6923,3732,MYRRHEE,VIC,146.313750999999996,-36.686813999999998,15,168021.692348146141740
6924,3733,WHITFIELD,VIC,146.316338000000002,-36.812086999999998,15,157616.029983460757649
6925,3735,BOWMANS FOREST,VIC,146.603574000000009,-36.515712000000001,15,199255.201076066528913
6926,3735,WHOROULY,VIC,146.603574000000009,-36.515712000000001,15,199255.201076066528913
6927,3735,WHOROULY EAST,VIC,146.603574000000009,-36.515712000000001,15,199255.201076066528913
6928,3735,WHOROULY SOUTH,VIC,146.603574000000009,-36.515712000000001,15,199255.201076066528913
6929,3736,MYRTLEFORD,VIC,146.479489000000001,-36.455136000000003,15,197395.746144944190746
6930,3737,ABBEYARD,VIC,146.827589999999987,-36.554037000000001,15,210012.600372503889957
6931,3737,BARWIDGEE,VIC,146.827589999999987,-36.554037000000001,15,210012.600372503889957
6932,3737,BUFFALO RIVER,VIC,146.827589999999987,-36.554037000000001,15,210012.600372503889957
6933,3737,DANDONGADALE,VIC,146.827589999999987,-36.554037000000001,15,210012.600372503889957
6934,3737,GAPSTED,VIC,146.827589999999987,-36.554037000000001,15,210012.600372503889957
20944,3737,HAVILAH,VIC,146.896759099999997,-36.623195000000003,15,209353.251023998978781
6935,3737,HAVILLAH,VIC,146.827589999999987,-36.554037000000001,15,210012.600372503889957
6936,3737,MERRIANG,VIC,146.827589999999987,-36.554037000000001,15,210012.600372503889957
6937,3737,MERRIANG SOUTH,VIC,146.827589999999987,-36.554037000000001,15,210012.600372503889957
6938,3737,MUDGEGONGA,VIC,146.827589999999987,-36.554037000000001,15,210012.600372503889957
6939,3737,MYRTLEFORD,VIC,146.827589999999987,-36.554037000000001,15,210012.600372503889957
6940,3737,NUG NUG,VIC,146.827589999999987,-36.554037000000001,15,210012.600372503889957
6941,3737,ROSEWHITE,VIC,146.827589999999987,-36.554037000000001,15,210012.600372503889957
20945,3737,SELWYN,VIC,146.999900800000006,-37.067134539999998,15,188622.488616193004418
20946,3737,WONNANGATTA,VIC,146.815676400000001,-37.138239759999998,15,170463.387559822149342
6942,3738,OVENS,VIC,146.753970000000010,-36.587921999999999,15,202669.744438826048281
6943,3739,EUROBIN,VIC,146.864193999999998,-36.641016000000000,15,205861.062981184397358
6944,3740,BUCKLAND,VIC,146.834561000000008,-36.731686000000003,15,197295.724525124533102
6945,3740,MOUNT BUFFALO,VIC,146.834561000000008,-36.731686000000003,15,197295.724525124533102
6946,3740,POREPUNKAH,VIC,146.834561000000008,-36.731686000000003,15,197295.724525124533102
6947,3741,BRIGHT,VIC,147.063163000000003,-36.962316000000001,15,199238.144285687274532
6948,3741,FREEBURGH,VIC,147.063163000000003,-36.962316000000001,15,199238.144285687274532
6949,3741,GERMANTOWN,VIC,147.063163000000003,-36.962316000000001,15,199238.144285687274532
6950,3741,HARRIETVILLE,VIC,147.063163000000003,-36.962316000000001,15,199238.144285687274532
6951,3741,HOTHAM HEIGHTS,VIC,147.063163000000003,-36.962316000000001,15,199238.144285687274532
6952,3741,MOUNT HOTHAM,VIC,147.063163000000003,-36.962316000000001,15,199238.144285687274532
6953,3741,SMOKO,VIC,147.063163000000003,-36.962316000000001,15,199238.144285687274532
6954,3744,WANDILIGONG,VIC,146.959789999999998,-36.788479000000002,15,202199.681564154860098
6955,3746,ELDORADO,VIC,146.517670000000010,-36.313960000000002,15,212014.119502329442184
6956,3747,BAARMUTHA,VIC,146.725705000000005,-36.361055999999998,15,219404.135035108309239
6957,3747,BEECHWORTH,VIC,146.725705000000005,-36.361055999999998,15,219404.135035108309239
6958,3747,HURDLE FLAT,VIC,146.725705000000005,-36.361055999999998,15,219404.135035108309239
6959,3747,MURMUNGEE,VIC,146.725705000000005,-36.361055999999998,15,219404.135035108309239
6960,3747,SILVER CREEK,VIC,146.725705000000005,-36.361055999999998,15,219404.135035108309239
6961,3747,STANLEY,VIC,146.725705000000005,-36.361055999999998,15,219404.135035108309239
6962,3747,WOOLSHED,VIC,146.725705000000005,-36.361055999999998,15,219404.135035108309239
6963,3747,WOORAGEE,VIC,146.725705000000005,-36.361055999999998,15,219404.135035108309239
20947,3749,BRUARONG,VIC,146.863810800000010,-36.420311130000002,15,222822.273835211410187
6964,3749,YACKANDANDAH,VIC,146.842074999999994,-36.357399000000001,15,226599.372030192083912
6965,3750,WOLLERT,VIC,145.005578000000014,-37.596077999999999,16,22476.888585067143140
6966,3751,WOODSTOCK,VIC,145.052904000000012,-37.554654999999997,16,28048.132055257989123
6967,3752,MORANG SOUTH,VIC,145.074353000000002,-37.619101999999998,16,22280.194081044315681
6968,3752,SOUTH MORANG,VIC,145.074353000000002,-37.619101999999998,16,22280.194081044315681
6969,3753,BEVERIDGE,VIC,144.959511999999989,-37.476474000000003,16,35212.068818266481685
6970,3754,DOREEN,VIC,145.112985000000009,-37.593553999999997,16,26475.969707833311986
6971,3754,MERNDA,VIC,145.112985000000009,-37.593553999999997,16,26475.969707833311986
6972,3755,YAN YEAN,VIC,145.142034999999993,-37.563904999999998,16,30635.107471708211961
6973,3756,CHINTIN,VIC,144.956640999999991,-37.412329999999997,16,42324.781059741086210
6974,3756,DARRAWEIT GUIM,VIC,144.956640999999991,-37.412329999999997,16,42324.781059741086210
6975,3756,HIDDEN VALLEY,VIC,144.956640999999991,-37.412329999999997,16,42324.781059741086210
6976,3756,UPPER PLENTY,VIC,144.956640999999991,-37.412329999999997,16,42324.781059741086210
6977,3756,WALLAN,VIC,144.956640999999991,-37.412329999999997,16,42324.781059741086210
6978,3756,WALLAN EAST,VIC,144.956640999999991,-37.412329999999997,16,42324.781059741086210
6979,3757,BRUCES CREEK,VIC,145.182220999999998,-37.469783999999997,16,41398.503892229324265
6980,3757,EDEN PARK,VIC,145.182220999999998,-37.469783999999997,16,41398.503892229324265
6981,3757,HUMEVALE,VIC,145.182220999999998,-37.469783999999997,16,41398.503892229324265
6982,3757,KINGLAKE CENTRAL,VIC,145.182220999999998,-37.469783999999997,16,41398.503892229324265
6983,3757,KINGLAKE WEST,VIC,145.182220999999998,-37.469783999999997,16,41398.503892229324265
6984,3757,PHEASANT CREEK,VIC,145.182220999999998,-37.469783999999997,16,41398.503892229324265
6985,3757,WHITTLESEA,VIC,145.182220999999998,-37.469783999999997,16,41398.503892229324265
6986,3758,HEATHCOTE JUNCTION,VIC,145.052551999999991,-37.354647000000000,16,49564.833511229699070
6987,3758,WANDONG,VIC,145.052551999999991,-37.354647000000000,16,49564.833511229699070
6988,3759,PANTON HILL,VIC,145.247276999999997,-37.650385000000000,15,25870.601948915536923
24021,3760,SMITHS GULLY,VIC,145.288343999999995,-37.626999800000000,15,29909.269588832899899
6990,3761,ST ANDREWS,VIC,145.292381000000006,-37.585625000000000,15,34084.990576554977451
6991,3762,BYLANDS,VIC,144.936707000000013,-37.354143000000001,16,48791.123968022162444
6992,3763,KINGLAKE,VIC,145.353377999999992,-37.521863000000003,15,42881.671300834044814
8960,3763,MOUNT SLIDE,VIC,145.353377999999992,-37.521863000000003,15,42881.671300834044814
8961,3764,FORBES,VIC,144.900644000000000,-37.263736000000002,16,58970.147719629829226
8962,3764,GLENAROUA,VIC,144.900644000000000,-37.263736000000002,16,58970.147719629829226
8963,3764,HIGH CAMP,VIC,144.900644000000000,-37.263736000000002,16,58970.147719629829226
8964,3764,KILMORE,VIC,144.900644000000000,-37.263736000000002,16,58970.147719629829226
8965,3764,KILMORE EAST,VIC,144.900644000000000,-37.263736000000002,16,58970.147719629829226
8966,3764,MORANDING,VIC,144.900644000000000,-37.263736000000002,16,58970.147719629829226
8967,3764,TANTARABOO,VIC,144.900644000000000,-37.263736000000002,16,58970.147719629829226
8968,3764,WILLOWMAVIN,VIC,144.900644000000000,-37.263736000000002,16,58970.147719629829226
8969,3765,MONTROSE,VIC,145.346620999999999,-37.814771000000000,15,21164.151463943959243
8970,3766,KALORAMA,VIC,145.384954999999991,-37.817818000000003,15,24401.392415390149836
8971,3767,MOUNT DANDENONG,VIC,145.347505000000012,-37.839387000000002,15,20799.761362896231731
8972,3770,COLDSTREAM,VIC,145.416003999999987,-37.708784000000001,15,31429.911154605673801
8973,3770,GRUYERE,VIC,145.416003999999987,-37.708784000000001,15,31429.911154605673801
8974,3770,YERING,VIC,145.416003999999987,-37.708784000000001,15,31429.911154605673801
8975,3775,CHRISTMAS HILLS,VIC,145.365993000000003,-37.642851999999998,15,32662.589679997843632
8976,3775,DIXONS CREEK,VIC,145.365993000000003,-37.642851999999998,15,32662.589679997843632
8977,3775,STEELS CREEK,VIC,145.365993000000003,-37.642851999999998,15,32662.589679997843632
8978,3775,TARRAWARRA,VIC,145.365993000000003,-37.642851999999998,15,32662.589679997843632
8979,3775,YARRA GLEN,VIC,145.365993000000003,-37.642851999999998,15,32662.589679997843632
8980,3777,BADGER CREEK,VIC,145.513803999999993,-37.606088000000000,15,45062.852748853969388
8981,3777,CASTELLA,VIC,145.513803999999993,-37.606088000000000,15,45062.852748853969388
8982,3777,CHUM CREEK,VIC,145.513803999999993,-37.606088000000000,15,45062.852748853969388
8983,3777,HEALESVILLE,VIC,145.513803999999993,-37.606088000000000,15,45062.852748853969388
8984,3777,HEALESVILLE MAIN STREET,VIC,145.513803999999993,-37.606088000000000,15,45062.852748853969388
8985,3777,HEALESVILLE POST SHOP,VIC,145.513803999999993,-37.606088000000000,15,45062.852748853969388
8986,3777,MOUNT TOOLEBEWONG,VIC,145.513803999999993,-37.606088000000000,15,45062.852748853969388
8987,3777,TOOLANGI,VIC,145.513803999999993,-37.606088000000000,15,45062.852748853969388
8988,3778,FERNSHAW,VIC,145.623010999999991,-37.537492000000000,15,57352.505060263189080
8989,3778,NARBETHONG,VIC,145.623010999999991,-37.537492000000000,15,57352.505060263189080
8990,3779,CAMBARVILLE,VIC,145.784751000000000,-37.539267000000002,15,69019.858082625389216
8991,3779,MARYSVILLE,VIC,145.784751000000000,-37.539267000000002,15,69019.858082625389216
8992,3781,COCKATOO,VIC,145.487862000000007,-37.938471000000000,15,34239.777000943184248
8993,3781,MOUNT BURNETT,VIC,145.487862000000007,-37.938471000000000,15,34239.777000943184248
8994,3781,NANGANA,VIC,145.487862000000007,-37.938471000000000,15,34239.777000943184248
8995,3782,AVONSLEIGH,VIC,145.433023999999989,-37.938068000000001,15,29599.950515283573623
8996,3782,CLEMATIS,VIC,145.433023999999989,-37.938068000000001,15,29599.950515283573623
8997,3782,EMERALD,VIC,145.433023999999989,-37.938068000000001,15,29599.950515283573623
8998,3782,MACCLESFIELD,VIC,145.433023999999989,-37.938068000000001,15,29599.950515283573623
8999,3783,GEMBROOK,VIC,145.596575999999999,-37.947378999999998,15,43750.438935444821254
9000,3785,TREMONT,VIC,145.316733999999997,-37.885137999999998,15,18252.379671776845498
9001,3786,FERNY CREEK,VIC,145.332431000000014,-37.878188000000002,15,19509.558383128438436
9002,3787,SASSAFRAS,VIC,145.350887999999998,-37.866785999999998,15,21023.797072415978619
9003,3787,SASSAFRAS GULLY,VIC,145.350887999999998,-37.866785999999998,15,21023.797072415978619
9004,3788,OLINDA,VIC,145.377127999999999,-37.848036000000000,15,23332.687963518172182
9005,3789,SHERBROOKE,VIC,145.357336000000004,-37.889766999999999,15,21859.779572982104582
9006,3791,KALLISTA,VIC,145.379622000000012,-37.896917000000002,15,23927.735765544337482
9007,3792,THE PATCH,VIC,145.405387999999988,-37.894240000000003,15,26111.643941721944429
9008,3793,MONBULK,VIC,145.429714999999987,-37.874533000000000,15,27997.756035487549525
9009,3795,SILVAN,VIC,145.430310999999989,-37.836663000000001,15,28086.492830056256935
9010,3796,MOUNT EVELYN,VIC,145.384921999999989,-37.786977000000000,15,25244.663048313108447
9011,3797,GILDEROY,VIC,145.786342999999988,-37.867809000000001,15,59327.157940634657280
9012,3797,GLADYSDALE,VIC,145.786342999999988,-37.867809000000001,15,59327.157940634657280
9013,3797,POWELLTOWN,VIC,145.786342999999988,-37.867809000000001,15,59327.157940634657280
9014,3797,THREE BRIDGES,VIC,145.786342999999988,-37.867809000000001,15,59327.157940634657280
9015,3797,YARRA JUNCTION,VIC,145.786342999999988,-37.867809000000001,15,59327.157940634657280
9016,3799,BIG PATS CREEK,VIC,145.818511999999998,-37.727566000000003,15,63851.707950723372051
9017,3799,EAST WARBURTON,VIC,145.818511999999998,-37.727566000000003,15,63851.707950723372051
9018,3799,MCMAHONS CREEK,VIC,145.818511999999998,-37.727566000000003,15,63851.707950723372051
9019,3799,MILLGROVE,VIC,145.818511999999998,-37.727566000000003,15,63851.707950723372051
9020,3799,REEFTON,VIC,145.818511999999998,-37.727566000000003,15,63851.707950723372051
9021,3799,WARBURTON,VIC,145.818511999999998,-37.727566000000003,15,63851.707950723372051
9022,3799,WESBURN,VIC,145.818511999999998,-37.727566000000003,15,63851.707950723372051
9023,3800,MONASH UNIVERSITY,VIC,145.134935000000013,-37.910544999999999,15,6230.975786936512122
9024,3802,ENDEAVOUR HILLS,VIC,145.255598999999989,-37.971763000000003,15,17891.264795701445109
9025,3803,HALLAM,VIC,145.265523999999999,-38.009435000000003,15,21597.325251405512972
9026,3804,NARRE WARREN EAST,VIC,145.325994000000009,-37.980058999999997,15,23208.738366503202997
9027,3804,NARRE WARREN NORTH,VIC,145.325994000000009,-37.980058999999997,15,23208.738366503202997
9028,3805,FOUNTAIN GATE,VIC,145.304198000000014,-38.037025999999997,15,26120.455657295700803
9029,3805,NARRE WARREN,VIC,145.304198000000014,-38.037025999999997,15,26120.455657295700803
9030,3805,NARRE WARREN SOUTH,VIC,145.304198000000014,-38.037025999999997,15,26120.455657295700803
9031,3806,BERWICK,VIC,145.349488000000008,-38.025018000000003,15,27948.547269171154767
9032,3806,HARKAWAY,VIC,145.349488000000008,-38.025018000000003,15,27948.547269171154767
9033,3807,BEACONSFIELD,VIC,145.371634999999998,-38.048316000000000,15,31126.696222324411792
9034,3807,GUYS HILL,VIC,145.371634999999998,-38.048316000000000,15,31126.696222324411792
9035,3808,BEACONSFIELD UPPER,VIC,145.423270000000002,-38.002518000000002,15,31736.059376056477049
9036,3808,DEWHURST,VIC,145.423270000000002,-38.002518000000002,15,31736.059376056477049
9037,3809,OFFICER,VIC,145.406887000000012,-38.069094000000000,15,34965.945065801024612
9038,3809,OFFICER SOUTH,VIC,145.406887000000012,-38.069094000000000,15,34965.945065801024612
9039,3810,PAKENHAM,VIC,145.472513999999990,-38.046579999999999,15,37994.515492523161811
9040,3810,PAKENHAM SOUTH,VIC,145.472513999999990,-38.046579999999999,15,37994.515492523161811
9041,3810,PAKENHAM UPPER,VIC,145.472513999999990,-38.046579999999999,15,37994.515492523161811
9042,3810,RYTHDALE,VIC,145.472513999999990,-38.046579999999999,15,37994.515492523161811
9043,3812,MARYKNOLL,VIC,145.565303999999998,-38.070135000000001,15,46288.936157650452515
9044,3812,NAR NAR GOON,VIC,145.565303999999998,-38.070135000000001,15,46288.936157650452515
9045,3812,NAR NAR GOON NORTH,VIC,145.565303999999998,-38.070135000000001,15,46288.936157650452515
9046,3813,TYNONG,VIC,145.634339000000011,-38.064252000000003,15,51305.351655670827313
9047,3813,TYNONG NORTH,VIC,145.634339000000011,-38.064252000000003,15,51305.351655670827313
9048,3814,CORA LYNN,VIC,145.669112000000013,-38.107180000000000,15,56232.769234013678215
9049,3814,GARFIELD,VIC,145.669112000000013,-38.107180000000000,15,56232.769234013678215
9050,3814,GARFIELD NORTH,VIC,145.669112000000013,-38.107180000000000,15,56232.769234013678215
9051,3814,VERVALE,VIC,145.669112000000013,-38.107180000000000,15,56232.769234013678215
9052,3815,BUNYIP,VIC,145.726311000000010,-38.013779999999997,15,56703.315345582792361
9053,3815,BUNYIP NORTH,VIC,145.726311000000010,-38.013779999999997,15,56703.315345582792361
9054,3815,IONA,VIC,145.726311000000010,-38.013779999999997,15,56703.315345582792361
9055,3815,TONIMBUK,VIC,145.726311000000010,-38.013779999999997,15,56703.315345582792361
9056,3816,LABERTOUCHE,VIC,145.787991000000005,-38.043542000000002,15,62882.781362088055175
9057,3816,LONGWARRY,VIC,145.787991000000005,-38.043542000000002,15,62882.781362088055175
9058,3816,LONGWARRY NORTH,VIC,145.787991000000005,-38.043542000000002,15,62882.781362088055175
9059,3816,MODELLA,VIC,145.787991000000005,-38.043542000000002,15,62882.781362088055175
9060,3818,ATHLONE,VIC,145.867336999999992,-38.096288999999999,15,71444.602786138450028
9061,3818,DROUIN,VIC,145.867336999999992,-38.096288999999999,15,71444.602786138450028
9062,3818,DROUIN EAST,VIC,145.867336999999992,-38.096288999999999,15,71444.602786138450028
9063,3818,DROUIN SOUTH,VIC,145.867336999999992,-38.096288999999999,15,71444.602786138450028
9064,3818,DROUIN WEST,VIC,145.867336999999992,-38.096288999999999,15,71444.602786138450028
9065,3818,HALLORA,VIC,145.867336999999992,-38.096288999999999,15,71444.602786138450028
9066,3818,JINDIVICK,VIC,145.867336999999992,-38.096288999999999,15,71444.602786138450028
9067,3818,RIPPLEBROOK,VIC,145.867336999999992,-38.096288999999999,15,71444.602786138450028
9068,3818,TARAGO,VIC,145.867336999999992,-38.096288999999999,15,71444.602786138450028
